Webpage,Run,ID,Type,RangeMin,RangeMax,RealName,ImageName
MarkText-index-html,1,68,Element-Protrusion,549,566,Transform-Narrower-566,68-566-N
MarkText-index-html,1,69,Element-Protrusion,464,479,Failure-464,69-464-F
MarkText-index-html,1,69,Element-Protrusion,464,479,Failure-479,69-479-F
MarkText-index-html,1,69,Element-Protrusion,464,479,Transform-Wider-464,69-464-W
MarkText-index-html,1,69,Element-Protrusion,464,479,Transform-Wider-479,69-479-W
MarkText-index-html,1,70,Element-Protrusion,382,392,Failure-382,70-382-F
MarkText-index-html,1,70,Element-Protrusion,382,392,Failure-392,70-392-F
MarkText-index-html,1,70,Element-Protrusion,382,392,Transform-Wider-382,70-382-W
MarkText-index-html,1,70,Element-Protrusion,382,392,Transform-Wider-392,70-392-W
MarkText-index-html,1,70,Element-Protrusion,382,392,Transform-Narrower-382,70-382-N
MarkText-index-html,1,70,Element-Protrusion,382,392,Transform-Narrower-392,70-392-N
MarkText-index-html,1,71,Element-Protrusion,357,376,Failure-357,71-357-F
MarkText-index-html,1,71,Element-Protrusion,357,376,Failure-376,71-376-F
MarkText-index-html,1,71,Element-Protrusion,357,376,Transform-Wider-357,71-357-W
MarkText-index-html,1,71,Element-Protrusion,357,376,Transform-Wider-376,71-376-W
MarkText-index-html,1,71,Element-Protrusion,357,376,Transform-Narrower-357,71-357-N
MarkText-index-html,1,71,Element-Protrusion,357,376,Transform-Narrower-376,71-376-N
MarkText-index-html,1,72,Element-Protrusion,320,341,Failure-320,72-320-F
MarkText-index-html,1,72,Element-Protrusion,320,341,Failure-341,72-341-F
MarkText-index-html,1,72,Element-Protrusion,320,341,Transform-Wider-320,72-320-W
MarkText-index-html,1,72,Element-Protrusion,320,341,Transform-Wider-341,72-341-W
MarkText-index-html,1,73,Element-Protrusion,931,933,Failure-931,73-931-F
MarkText-index-html,1,73,Element-Protrusion,931,933,Failure-933,73-933-F
MarkText-index-html,1,73,Element-Protrusion,931,933,Transform-Wider-931,73-931-W
MarkText-index-html,1,73,Element-Protrusion,931,933,Transform-Wider-933,73-933-W
MarkText-index-html,1,74,Element-Collision,930,932,Failure-930,74-930-F
MarkText-index-html,1,74,Element-Collision,930,932,Failure-932,74-932-F
MarkText-index-html,1,74,Element-Collision,930,932,Transform-Wider-930,74-930-W
MarkText-index-html,1,74,Element-Collision,930,932,Transform-Wider-932,74-932-W
MarkText-index-html,1,75,Element-Collision,841,882,Failure-841,75-841-F
MarkText-index-html,1,75,Element-Collision,841,882,Failure-882,75-882-F
MarkText-index-html,1,75,Element-Collision,841,882,Transform-Wider-841,75-841-W
MarkText-index-html,1,75,Element-Collision,841,882,Transform-Wider-882,75-882-W
MarkText-index-html,1,76,Element-Protrusion,975,976,Failure-975,76-975-F
MarkText-index-html,1,76,Element-Protrusion,975,976,Failure-976,76-976-F
MarkText-index-html,1,76,Element-Protrusion,975,976,Transform-Wider-975,76-975-W
MarkText-index-html,1,76,Element-Protrusion,975,976,Transform-Wider-976,76-976-W
MarkText-index-html,1,77,Element-Protrusion,342,356,Failure-342,77-342-F
MarkText-index-html,1,77,Element-Protrusion,342,356,Failure-356,77-356-F
MarkText-index-html,1,77,Element-Protrusion,342,356,Transform-Wider-342,77-342-W
MarkText-index-html,1,77,Element-Protrusion,342,356,Transform-Wider-356,77-356-W
MarkText-index-html,1,77,Element-Protrusion,342,356,Transform-Narrower-342,77-342-N
MarkText-index-html,1,77,Element-Protrusion,342,356,Transform-Narrower-356,77-356-N
MarkText-index-html,1,78,Element-Protrusion,935,936,Failure-935,78-935-F
MarkText-index-html,1,78,Element-Protrusion,935,936,Failure-936,78-936-F
MarkText-index-html,1,78,Element-Protrusion,935,936,Transform-Wider-935,78-935-W
MarkText-index-html,1,78,Element-Protrusion,935,936,Transform-Wider-936,78-936-W
MarkText-index-html,1,81,Element-Protrusion,860,861,Failure-860,81-860-F
MarkText-index-html,1,81,Element-Protrusion,860,861,Failure-861,81-861-F
MarkText-index-html,1,81,Element-Protrusion,860,861,Transform-Wider-860,81-860-W
MarkText-index-html,1,81,Element-Protrusion,860,861,Transform-Wider-861,81-861-W
MarkText-index-html,1,79,Element-Collision,934,935,Failure-934,79-934-F
MarkText-index-html,1,79,Element-Collision,934,935,Failure-935,79-935-F
MarkText-index-html,1,79,Element-Collision,934,935,Transform-Wider-934,79-934-W
MarkText-index-html,1,79,Element-Collision,934,935,Transform-Wider-935,79-935-W
MarkText-index-html,1,80,Element-Collision,884,885,Failure-884,80-884-F
MarkText-index-html,1,80,Element-Collision,884,885,Failure-885,80-885-F
MarkText-index-html,1,80,Element-Collision,884,885,Transform-Wider-884,80-884-W
MarkText-index-html,1,80,Element-Collision,884,885,Transform-Wider-885,80-885-W
MarkText-index-html,1,82,Viewport-Protrusion,320,428,Failure-320,82-320-F
MarkText-index-html,1,82,Viewport-Protrusion,320,428,Failure-428,82-428-F
MarkText-index-html,1,82,Viewport-Protrusion,320,428,Transform-Wider-320,82-320-W
MarkText-index-html,1,82,Viewport-Protrusion,320,428,Transform-Wider-428,82-428-W
MarkText-index-html,1,83,Element-Protrusion,832,998,Failure-832,83-832-F
MarkText-index-html,1,83,Element-Protrusion,832,998,Failure-998,83-998-F
MarkText-index-html,1,83,Element-Protrusion,832,998,Transform-Wider-832,83-832-W
MarkText-index-html,1,83,Element-Protrusion,832,998,Transform-Wider-998,83-998-W
MarkText-index-html,1,84,Element-Protrusion,429,458,Failure-429,84-429-F
MarkText-index-html,1,84,Element-Protrusion,429,458,Failure-458,84-458-F
MarkText-index-html,1,84,Element-Protrusion,429,458,Transform-Wider-429,84-429-W
MarkText-index-html,1,84,Element-Protrusion,429,458,Transform-Wider-458,84-458-W
MarkText-index-html,1,85,Element-Protrusion,769,831,Failure-769,85-769-F
MarkText-index-html,1,85,Element-Protrusion,769,831,Failure-831,85-831-F
MarkText-index-html,1,85,Element-Protrusion,769,831,Transform-Wider-769,85-769-W
MarkText-index-html,1,85,Element-Protrusion,769,831,Transform-Wider-831,85-831-W
MarkText-index-html,1,85,Element-Protrusion,769,831,Transform-Narrower-769,85-769-N
MarkText-index-html,1,85,Element-Protrusion,769,831,Transform-Narrower-831,85-831-N
MarkText-index-html,1,86,Element-Protrusion,1039,1356,Failure-1039,86-1039-F
MarkText-index-html,1,86,Element-Protrusion,1039,1356,Failure-1356,86-1356-F
MarkText-index-html,1,86,Element-Protrusion,1039,1356,Transform-Wider-1039,86-1039-W
MarkText-index-html,1,86,Element-Protrusion,1039,1356,Transform-Wider-1356,86-1356-W
MarkText-index-html,1,87,Element-Protrusion,320,575,Failure-320,87-320-F
MarkText-index-html,1,87,Element-Protrusion,320,575,Failure-575,87-575-F
MarkText-index-html,1,87,Element-Protrusion,320,575,Transform-Wider-320,87-320-W
MarkText-index-html,1,87,Element-Protrusion,320,575,Transform-Wider-575,87-575-W
MarkText-index-html,1,88,Element-Protrusion,919,1038,Failure-919,88-919-F
MarkText-index-html,1,88,Element-Protrusion,919,1038,Failure-1038,88-1038-F
MarkText-index-html,1,88,Element-Protrusion,919,1038,Transform-Wider-919,88-919-W
MarkText-index-html,1,88,Element-Protrusion,919,1038,Transform-Wider-1038,88-1038-W
MarkText-index-html,1,89,Element-Protrusion,852,860,Failure-852,89-852-F
MarkText-index-html,1,89,Element-Protrusion,852,860,Failure-860,89-860-F
MarkText-index-html,1,89,Element-Protrusion,852,860,Transform-Wider-852,89-852-W
MarkText-index-html,1,89,Element-Protrusion,852,860,Transform-Wider-860,89-860-W
MarkText-index-html,1,90,Element-Protrusion,874,882,Failure-874,90-874-F
MarkText-index-html,1,90,Element-Protrusion,874,882,Failure-882,90-882-F
MarkText-index-html,1,90,Element-Protrusion,874,882,Transform-Wider-874,90-874-W
MarkText-index-html,1,90,Element-Protrusion,874,882,Transform-Wider-882,90-882-W
MarkText-index-html,1,91,Element-Protrusion,896,904,Failure-896,91-896-F
MarkText-index-html,1,91,Element-Protrusion,896,904,Failure-904,91-904-F
MarkText-index-html,1,91,Element-Protrusion,896,904,Transform-Wider-896,91-896-W
MarkText-index-html,1,91,Element-Protrusion,896,904,Transform-Wider-904,91-904-W
MarkText-index-html,1,92,Viewport-Protrusion,769,1122,Failure-769,92-769-F
MarkText-index-html,1,92,Viewport-Protrusion,769,1122,Failure-1122,92-1122-F
MarkText-index-html,1,92,Viewport-Protrusion,769,1122,Transform-Wider-769,92-769-W
MarkText-index-html,1,92,Viewport-Protrusion,769,1122,Transform-Wider-1122,92-1122-W
MarkText-index-html,1,92,Viewport-Protrusion,769,1122,Transform-Narrower-769,92-769-N
MarkText-index-html,1,92,Viewport-Protrusion,769,1122,Transform-Narrower-1122,92-1122-N
MarkText-index-html,1,93,Viewport-Protrusion,320,628,Failure-320,93-320-F
MarkText-index-html,1,93,Viewport-Protrusion,320,628,Failure-628,93-628-F
MarkText-index-html,1,93,Viewport-Protrusion,320,628,Transform-Wider-320,93-320-W
MarkText-index-html,1,93,Viewport-Protrusion,320,628,Transform-Wider-628,93-628-W
MarkText-index-html,1,94,Viewport-Protrusion,320,628,Failure-320,94-320-F
MarkText-index-html,1,94,Viewport-Protrusion,320,628,Failure-628,94-628-F
MarkText-index-html,1,94,Viewport-Protrusion,320,628,Transform-Wider-320,94-320-W
MarkText-index-html,1,94,Viewport-Protrusion,320,628,Transform-Wider-628,94-628-W
